acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,class
223,1.05e-05,0.42,171427,0.946,8.73e-06,7,0.0415,-2.588,0,0.0801,147.988,4,0.52,1
224,0.818,0.40700000000000003,182640,0.41700000000000004,0.0,8,0.106,-4.9,1,0.0282,157.06,4,0.335,1
225,0.000103,0.256,176000,0.9640000000000001,4.0799999999999996e-05,6,0.221,-0.866,1,0.0627,170.48,4,0.865,0
226,0.000165,0.44799999999999995,299820,0.982,2.32e-06,9,0.0539,-3.971,0,0.287,131.895,4,0.0978,0
227,0.0336,0.835,267080,0.669,6.92e-05,6,0.0535,-5.582000000000001,0,0.0643,122.66799999999999,4,0.542,1
228,1.23e-05,0.168,221241,0.955,0.000721,8,0.35600000000000004,-3.9139999999999997,1,0.311,85.041,4,0.36200000000000004,0
229,0.0070799999999999995,0.509,201733,0.763,0.0,11,0.22399999999999998,-5.724,0,0.0302,97.07600000000001,4,0.635,1
230,0.00105,0.45299999999999996,205987,0.748,0.0,1,0.267,-5.067,1,0.12,181.047,4,0.68,1
231,0.0337,0.456,225680,0.862,0.0,4,0.172,-3.818,1,0.05,165.99099999999999,4,0.337,1
232,0.000185,0.27899999999999997,231013,0.742,0.0,4,0.593,-6.46,0,0.0898,189.868,4,0.32799999999999996,1
233,0.00151,0.41700000000000004,281333,0.9540000000000001,0.0,11,0.40700000000000003,-4.152,0,0.0627,96.993,4,0.146,0
234,0.22699999999999998,0.49700000000000005,238653,0.583,0.0,2,0.0665,-7.438,1,0.0294,137.914,4,0.36700000000000005,1
235,0.00131,0.385,225573,0.9690000000000001,8.09e-06,8,0.195,-3.326,1,0.267,98.426,4,0.4,0
236,0.009609999999999999,0.5820000000000001,231707,0.529,0.000554,11,0.113,-7.6370000000000005,1,0.0248,166.13400000000001,4,0.5670000000000001,1
237,0.00958,0.6759999999999999,237146,0.895,0.0,0,0.0995,-3.991,1,0.0342,102.98,4,0.545,1
238,0.00236,0.5710000000000001,218554,0.6890000000000001,0.0,6,0.0494,-4.4239999999999995,1,0.0606,154.15200000000002,4,0.618,0
239,0.34600000000000003,0.778,242733,0.547,0.000302,2,0.132,-7.273,1,0.0489,95.00200000000001,4,0.441,1
240,0.00010800000000000001,0.335,174248,0.953,0.0,5,0.594,-3.508,1,0.114,175.263,4,0.18,0
241,8.1e-05,0.504,173800,0.972,0.0452,5,0.384,-4.149,0,0.11,105.02600000000001,4,0.24,0
242,0.000218,0.631,189373,0.7929999999999999,5.65e-05,1,0.0976,-4.086,0,0.0468,136.96,4,0.648,1
243,0.0038299999999999996,0.647,198774,0.932,1.5e-06,11,0.0574,-3.515,1,0.0824,114.991,4,0.374,1
244,0.0311,0.883,213667,0.7829999999999999,0.0016899999999999999,0,0.125,-9.561,0,0.096,111.99700000000001,4,0.503,1
245,0.00229,0.34600000000000003,284427,0.765,7.54e-06,8,0.213,-8.558,1,0.0413,106.463,4,0.644,1
246,0.000705,0.282,261960,0.866,0.0055,10,0.10099999999999999,-4.223,0,0.0588,163.987,4,0.27699999999999997,1
247,0.000132,0.466,192583,0.94,0.00942,5,0.0615,-4.355,0,0.0502,170.002,4,0.7240000000000001,0
249,0.00040300000000000004,0.48,247205,0.9590000000000001,0.0051,7,0.32899999999999996,-5.694,1,0.0674,151.993,4,0.687,0
250,0.0424,0.435,274286,0.727,4.6e-06,1,0.105,-6.968999999999999,1,0.0611,174.99200000000002,4,0.39899999999999997,1
251,0.000375,0.47200000000000003,218867,0.982,0.0,7,0.14300000000000002,-3.361,1,0.158,100.027,3,0.26899999999999996,0
252,0.0029,0.43799999999999994,262800,0.95,0.0,6,0.33,-4.209,0,0.0869,150.023,4,0.408,0
253,0.45899999999999996,0.32299999999999995,270511,0.5579999999999999,2.81e-06,5,0.6759999999999999,-5.292000000000001,0,0.337,73.55199999999999,4,0.19899999999999998,1
254,0.0021899999999999997,0.491,245467,0.885,0.0,3,0.0741,-4.121,1,0.0395,166.99200000000002,4,0.6409999999999999,1
256,2.51e-05,0.521,185806,0.948,0.0294,9,0.0839,-4.466,1,0.0449,92.95700000000001,4,0.452,1
257,4.85e-06,0.46399999999999997,201773,0.971,0.00155,10,0.456,-2.205,0,0.0627,92.58200000000001,4,0.397,0
258,0.00156,0.213,242080,0.9570000000000001,0.0,3,0.39399999999999996,-2.967,1,0.235,196.118,3,0.157,0
259,0.00483,0.396,210653,0.94,0.0,1,0.155,-4.232,1,0.0469,166.037,4,0.5820000000000001,1
260,0.000599,0.385,207999,0.961,0.0083,9,0.0827,-3.73,1,0.23199999999999998,124.95100000000001,4,0.321,0
261,0.00162,0.439,195880,0.841,2.08e-05,2,0.248,-5.064,0,0.0411,95.09200000000001,4,0.261,1
262,0.0005200000000000001,0.34600000000000003,292360,0.956,1.3500000000000001e-05,3,0.35200000000000004,-3.795,0,0.113,160.84799999999998,4,0.385,0
263,0.95,0.564,198133,0.10400000000000001,4.51e-06,8,0.16,-13.665999999999999,1,0.0421,111.55799999999999,4,0.19699999999999998,1
264,0.000987,0.5379999999999999,218360,0.884,0.0,1,0.0922,-4.895,1,0.0373,124.564,4,0.377,1
265,0.0015199999999999999,0.397,250240,0.975,0.0,2,0.11800000000000001,-3.532,0,0.365,192.021,4,0.451,0
266,0.000729,0.212,348387,0.924,2.23e-06,7,0.0831,-3.3489999999999998,0,0.135,162.128,4,0.244,0
267,0.893,0.461,135600,0.406,0.0,8,0.138,-8.3,0,0.0449,200.05900000000003,4,0.529,1
268,0.0981,0.765,221417,0.561,0.0,0,0.141,-7.4639999999999995,1,0.0987,97.447,4,0.584,1
269,0.0015199999999999999,0.43700000000000006,235787,0.983,0.0,10,0.46799999999999997,-4.412,0,0.0931,156.91899999999998,4,0.499,0
270,0.000587,0.29,259892,0.983,0.0,2,0.38,-3.466,1,0.0908,171.283,4,0.20800000000000002,0
271,0.428,0.873,209537,0.879,0.0,11,0.272,-6.999,0,0.0486,101.984,4,0.975,0
272,0.414,0.748,244960,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.6609999999999999,1
273,0.045,0.754,243987,0.825,3.88e-06,7,0.0945,-4.052,0,0.0702,95.02600000000001,4,0.41100000000000003,1
274,1.93e-05,0.44299999999999995,242591,0.96,0.0022,9,0.35100000000000003,-4.717,0,0.115,115.008,4,0.153,0
275,0.00647,0.695,182693,0.818,4.87e-06,5,0.0219,-5.379,0,0.0334,119.965,4,0.9159999999999999,1
276,0.000239,0.237,245960,0.938,0.0,0,0.0487,-3.2039999999999997,0,0.127,160.02,4,0.177,0
277,0.00264,0.5920000000000001,231000,0.8009999999999999,0.00126,7,0.11699999999999999,-5.522,1,0.0372,95.03200000000001,4,0.502,1
278,0.336,0.583,170645,0.48200000000000004,0.0,7,0.105,-11.134,1,0.36700000000000005,186.002,4,0.5920000000000001,1
279,0.0167,0.72,201493,0.763,0.0,9,0.29100000000000004,-4.4430000000000005,1,0.0518,128.05200000000002,4,0.6629999999999999,1
280,0.581,0.825,233713,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.9309999999999999,1
281,0.25,0.813,188186,0.9,4.8200000000000006e-05,1,0.105,-4.9910000000000005,0,0.0441,156.995,4,0.96,0
282,0.6,0.862,244885,0.521,0.000215,0,0.0983,-6.976,1,0.0363,129.039,4,0.7440000000000001,1
283,0.174,0.55,272387,0.532,0.00034700000000000003,5,0.218,-7.591,1,0.032,85.03200000000001,4,0.41,1
284,0.0403,0.644,223053,0.846,4.51e-06,5,0.23,-3.8939999999999997,1,0.168,175.051,4,0.7020000000000001,1
285,0.000312,0.39899999999999997,248040,0.9840000000000001,0.0,8,0.0511,-1.7280000000000002,0,0.145,76.99,4,0.183,0
286,0.000245,0.513,205859,0.941,0.0,7,0.365,-3.377,1,0.0494,95.99,4,0.23800000000000002,0
287,0.847,0.682,260004,0.175,3.21e-05,1,0.10099999999999999,-8.687999999999999,1,0.0313,112.661,4,0.223,1
288,0.00106,0.467,212732,0.973,0.0,5,0.358,-3.01,0,0.136,160.066,4,0.6990000000000001,0
289,2.52e-05,0.375,239773,0.961,0.00035299999999999996,0,0.345,-3.0039999999999996,1,0.0756,92.545,4,0.239,0
290,0.000659,0.29,493400,0.8270000000000001,2.55e-06,8,0.301,-3.451,1,0.0362,167.08599999999998,4,0.45,1
291,0.188,0.539,226253,0.9359999999999999,0.0,1,0.9159999999999999,-5.877000000000001,0,0.0656,90.07,4,0.47200000000000003,0
292,9.1e-05,0.385,218340,0.972,0.0438,0,0.32,-4.742,1,0.11599999999999999,75.058,4,0.302,0
293,0.812,0.685,215938,0.648,0.0019,11,0.21,-3.536,0,0.149,122.59899999999999,4,0.389,0
294,0.00124,0.47700000000000004,199747,0.938,8.04e-06,1,0.11,-3.583,1,0.0837,87.947,4,0.664,0
295,0.10400000000000001,0.569,197673,0.685,0.0014,1,0.0674,-6.086,0,0.0812,189.938,4,0.37200000000000005,1
296,0.00105,0.603,282600,0.877,0.00717,7,0.124,-3.986,0,0.0528,127.964,4,0.442,1
297,0.000263,0.392,217813,0.956,5.1e-05,8,0.115,-4.711,1,0.0965,153.903,4,0.243,0
298,0.59,0.695,187424,0.348,0.326,2,0.111,-7.997999999999999,1,0.0521,150.127,4,0.124,1
299,0.000434,0.449,221829,0.981,2.7000000000000002e-05,1,0.0982,-2.986,0,0.142,174.95,4,0.33299999999999996,0
300,0.18899999999999997,0.521,242840,0.7020000000000001,0.0,0,0.0962,-5.189,1,0.0331,127.976,4,0.25,1
301,0.9390000000000001,0.515,190143,0.249,0.209,7,0.245,-11.11,1,0.0355,122.07799999999999,4,0.502,1
302,0.000281,0.39899999999999997,302160,0.9740000000000001,0.0517,4,0.13699999999999998,-3.423,0,0.105,143.009,4,0.121,0
303,0.00045,0.603,229933,0.8859999999999999,0.0,5,0.26,-3.7769999999999997,0,0.0837,126.025,4,0.395,1
304,0.488,0.675,217846,0.493,0.0,1,0.073,-5.197,0,0.0792,129.97899999999998,4,0.8170000000000001,0
305,0.00519,0.626,245453,0.737,0.0,9,0.242,-5.359,1,0.0349,94.98899999999999,4,0.535,1
306,1.87e-05,0.585,192323,0.972,0.00944,5,0.544,-4.1530000000000005,1,0.0638,104.492,4,0.56,0
307,0.248,0.6970000000000001,229413,0.467,0.0,9,0.0941,-7.5360000000000005,1,0.0715,82.081,4,0.5720000000000001,1
308,0.0124,0.669,227280,0.855,0.0,0,0.335,-3.035,0,0.0499,120.045,4,0.648,1
309,0.00107,0.507,215291,0.9179999999999999,8.7e-06,2,0.311,-4.684,1,0.0701,92.006,4,0.284,1
310,0.13699999999999998,0.6729999999999999,201160,0.637,0.0,5,0.184,-4.518,1,0.0429,123.98,4,0.6779999999999999,1
311,0.21100000000000002,0.541,197053,0.65,0.000128,8,0.1,-4.665,0,0.0414,95.01899999999999,4,0.35600000000000004,1
312,0.000516,0.348,212413,0.907,0.0,5,0.161,-3.66,0,0.0497,185.40599999999998,4,0.177,1
313,0.019,0.342,236267,0.873,2.2e-05,5,0.16399999999999998,-3.1519999999999997,0,0.0414,168.74,4,0.85,1
314,3.21e-05,0.295,254613,0.98,0.0,2,0.359,-4.075,0,0.0854,134.335,4,0.28300000000000003,0
315,1.98e-05,0.36700000000000005,182781,0.9159999999999999,0.0,0,0.493,-2.6519999999999997,1,0.0734,102.554,4,0.127,0
316,0.0013,0.43700000000000006,224216,0.956,0.0,6,0.0806,-3.611,1,0.155,194.692,4,0.48,0
317,3.37e-05,0.192,246227,0.9079999999999999,0.000162,7,0.27899999999999997,-9.127,1,0.07200000000000001,201.25400000000002,4,0.48100000000000004,1
318,0.20800000000000002,0.785,197787,0.674,0.0,7,0.285,-3.9360000000000004,1,0.043,106.057,4,0.848,1
319,0.006999999999999999,0.37200000000000005,231507,0.904,1.34e-06,5,0.11199999999999999,-4.438,1,0.106,159.08100000000002,4,0.36200000000000004,0
320,0.00663,0.56,202151,0.813,0.0,5,0.0912,-3.38,1,0.0586,126.084,4,0.386,1
322,0.578,0.545,231178,0.88,2.53e-06,7,0.414,-5.185,1,0.0393,160.116,4,0.615,0
323,0.0564,0.7190000000000001,220920,0.8220000000000001,0.0,5,0.0694,-3.47,0,0.0311,92.993,4,0.633,1
324,0.046,0.747,181827,0.904,0.106,9,0.203,-2.623,1,0.0803,118.87700000000001,4,0.846,1
325,0.298,0.5770000000000001,230613,0.741,0.0,6,0.142,-3.83,0,0.0501,128.08100000000002,4,0.581,1
326,0.00588,0.485,255840,0.718,0.0,0,0.2,-3.662,1,0.0266,95.01100000000001,4,0.151,1
327,0.132,0.439,250707,0.489,0.000643,8,0.114,-6.2860000000000005,1,0.0368,143.808,4,0.253,1
328,0.0567,0.524,257133,0.711,0.0,0,0.134,-5.494,0,0.0405,203.86700000000002,4,0.539,1
329,0.0263,0.619,216037,0.47,0.0,6,0.0472,-7.765,1,0.0749,89.594,4,0.667,1
330,0.0026899999999999997,0.561,242360,0.973,0.0,8,0.0877,-5.31,0,0.0366,99.978,4,0.27399999999999997,0
331,0.757,0.442,190819,0.9670000000000001,0.0,0,0.163,-1.9569999999999999,0,0.0585,177.48,4,0.836,0
332,0.0807,0.524,225943,0.708,0.0144,10,0.124,-4.645,1,0.0364,102.09899999999999,4,0.484,1
333,0.0232,0.461,261154,0.8340000000000001,1.1400000000000001e-05,2,0.14,-4.868,1,0.0989,135.007,4,0.47100000000000003,1
334,9.83e-05,0.41200000000000003,207587,0.823,8.149999999999999e-05,4,0.153,-2.572,0,0.0323,154.11700000000002,4,0.162,0
335,0.8809999999999999,0.44299999999999995,166210,0.196,2.71e-06,9,0.11599999999999999,-10.695,1,0.0452,204.523,4,0.6759999999999999,1
336,2.44e-05,0.514,222720,0.9179999999999999,0.0,1,0.402,-6.51,0,0.10300000000000001,125.03299999999999,4,0.27,0
337,7.04e-05,0.474,287642,0.963,0.000147,5,0.043,-4.7139999999999995,1,0.0573,165.013,5,0.48,0
338,0.687,0.49200000000000005,251034,0.275,0.0,6,0.10099999999999999,-13.4,0,0.3,92.6,4,0.18,1
339,0.0367,0.677,232813,0.716,0.0,9,0.14800000000000002,-6.312,1,0.272,164.02200000000002,4,0.828,1
340,0.45399999999999996,0.73,194183,0.43700000000000006,0.0,6,0.0913,-6.726,1,0.0333,118.914,4,0.784,1
341,0.598,0.534,203053,0.9790000000000001,0.000298,9,0.377,-3.758,0,0.064,127.664,4,0.626,0
342,6.28e-05,0.37,343600,0.981,0.00225,5,0.331,-3.2960000000000003,1,0.0633,155.17700000000002,4,0.413,1
343,0.39899999999999997,0.737,174107,0.7340000000000001,0.0,7,0.32299999999999995,-4.71,1,0.156,91.999,4,0.35700000000000004,1
344,5.36e-06,0.511,304893,0.972,0.00101,10,0.19,-3.7510000000000003,1,0.0413,132.97,4,0.532,1
345,0.0154,0.546,205120,0.98,0.0,9,0.31,-3.02,0,0.0619,120.037,4,0.478,1
346,0.000198,0.397,235747,0.972,0.00243,0,0.282,-2.865,1,0.223,159.965,4,0.488,0
347,0.000273,0.349,297750,0.975,0.0266,0,0.0797,-3.072,0,0.1,125.052,4,0.322,0
348,0.00277,0.564,313200,0.584,0.000725,5,0.0963,-11.519,1,0.0402,132.114,4,0.313,1
349,0.065,0.7340000000000001,209160,0.653,5.8399999999999997e-05,5,0.0821,-3.465,1,0.0305,110.01899999999999,4,0.386,1
350,0.0387,0.608,260947,0.785,0.0,5,0.158,-2.9760000000000004,1,0.0311,114.985,4,0.376,1
351,0.0703,0.5429999999999999,203507,0.8190000000000001,0.0,11,0.149,-6.159,1,0.0661,102.68700000000001,4,0.705,1
352,0.14400000000000002,0.452,267653,0.563,0.0,4,0.14300000000000002,-6.607,1,0.0272,137.715,3,0.209,1
353,0.0844,0.376,199453,0.81,0.0,0,0.073,-4.003,1,0.166,123.90899999999999,4,0.34,1
354,0.614,0.532,181467,0.17800000000000002,0.14,9,0.0985,-9.754,0,0.0541,149.879,3,0.10300000000000001,1
355,0.37,0.68,221333,0.379,0.0,0,0.0838,-9.701,1,0.245,90.179,4,0.516,1
356,0.14400000000000002,0.631,181213,0.9059999999999999,0.0,11,0.14800000000000002,-3.1830000000000003,1,0.138,173.0,4,0.884,0
357,0.0754,0.653,227227,0.6509999999999999,0.0,11,0.0562,-5.127999999999999,1,0.0276,99.036,4,0.299,1
358,0.937,0.619,247352,0.0561,0.0,7,0.0829,-20.393,1,0.0483,113.84,4,0.371,1
359,0.000393,0.272,262133,0.747,4.03e-05,5,0.16,-4.86,0,0.0401,202.77700000000002,4,0.255,1
360,0.517,0.384,215893,0.596,0.0,6,0.111,-7.675,0,0.0433,97.484,3,0.424,1
361,9.429999999999999e-05,0.35600000000000004,199200,0.9790000000000001,0.0,6,0.14300000000000002,-2.687,1,0.159,181.021,4,0.502,0
362,0.0591,0.573,208400,0.9129999999999999,0.00173,6,0.156,-4.793,0,0.132,115.715,4,0.42200000000000004,1
363,0.177,0.895,166060,0.691,0.000196,1,0.0706,-1.214,1,0.0645,129.969,4,0.782,0
364,0.68,0.8440000000000001,151110,0.262,0.0,0,0.111,-14.08,1,0.0899,104.945,4,0.27399999999999997,1
365,0.0007059999999999999,0.517,208347,0.84,0.0,0,0.136,-5.604,1,0.033,77.503,4,0.33,1
366,0.000123,0.374,228293,0.986,7.88e-06,5,0.93,-2.2359999999999998,0,0.0878,148.02200000000002,4,0.226,0
367,0.19,0.521,224493,0.741,0.0,8,0.141,-4.842,0,0.0291,139.991,4,0.369,1
368,0.107,0.632,249147,0.518,0.0,6,0.354,-6.126,1,0.0313,90.007,4,0.42700000000000005,1
369,0.0369,0.653,216281,0.8390000000000001,0.0,10,0.068,-5.077,1,0.0685,149.034,4,0.669,1
370,0.0804,0.759,256333,0.76,0.0,9,0.0818,-7.199,0,0.0322,120.006,4,0.731,1
371,0.00634,0.439,295933,0.976,0.00031299999999999996,1,0.11800000000000001,-2.2569999999999997,1,0.147,94.955,4,0.145,0
372,0.7390000000000001,0.626,210507,0.9540000000000001,0.0,0,0.29100000000000004,-5.696000000000001,1,0.0831,179.155,4,0.9540000000000001,0
373,0.0001,0.428,205153,0.977,0.0,8,0.214,-2.256,1,0.154,75.98,4,0.27899999999999997,0
374,0.0461,0.47200000000000003,209280,0.632,0.0,10,0.11900000000000001,-6.532,1,0.0294,150.113,3,0.185,1
375,0.556,0.715,208053,0.9440000000000001,4.0600000000000004e-05,1,0.18,-5.109,0,0.0428,95.064,4,0.8290000000000001,0
376,0.000123,0.5489999999999999,280351,0.887,0.00016299999999999998,1,0.16899999999999998,-5.306,0,0.0447,100.04299999999999,4,0.14800000000000002,0
377,0.0686,0.615,205400,0.9109999999999999,0.0018800000000000002,1,0.0908,-3.5839999999999996,0,0.0278,108.0,4,0.685,1
378,0.000126,0.28800000000000003,200036,0.991,3.77e-06,3,0.0902,-3.9760000000000004,1,0.312,169.607,4,0.353,0
379,0.12300000000000001,0.625,194951,0.7859999999999999,0.0,6,0.10400000000000001,-3.7910000000000004,1,0.0813,96.087,4,0.865,1
380,0.00185,0.574,114889,0.584,0.354,1,0.19699999999999998,-13.671,1,0.0447,127.464,4,0.302,0
381,0.00584,0.755,233726,0.722,0.0010400000000000001,7,0.0746,-6.097,1,0.038,115.03,4,0.133,1
382,0.0941,0.6559999999999999,211933,0.797,5.94e-06,7,0.16399999999999998,-6.112,1,0.172,170.09900000000002,4,0.285,1
383,0.29600000000000004,0.623,191360,0.41700000000000004,0.0,0,0.135,-8.699,1,0.0354,130.032,4,0.721,1
384,0.0868,0.41200000000000003,250053,0.619,2.55e-06,7,0.4,-6.39,1,0.0725,95.977,4,0.23399999999999999,1
385,0.354,0.774,216953,0.738,0.0,8,0.0901,-6.447,0,0.138,155.88,4,0.917,1
386,0.00435,0.713,200947,0.877,9.91e-05,2,0.0962,-3.843,1,0.0502,93.016,4,0.759,1
387,0.442,0.598,192910,0.7340000000000001,0.0,2,0.102,-4.1,0,0.0999,93.881,4,0.43799999999999994,1
388,0.000802,0.687,227333,0.792,0.0,1,0.2,-4.023,0,0.0353,133.96200000000002,4,0.8640000000000001,1
389,0.0717,0.516,224693,0.764,0.0,2,0.115,-6.223,1,0.0366,148.02100000000002,4,0.376,1
390,0.381,0.397,250267,0.303,0.0,5,0.10099999999999999,-7.507999999999999,1,0.0435,81.05,4,0.172,1
392,0.8690000000000001,0.204,262533,0.265,0.0,9,0.134,-9.152999999999999,1,0.0323,71.157,4,0.107,1
393,0.00242,0.44,248067,0.986,0.0,6,0.299,-2.635,0,0.16699999999999998,155.054,3,0.415,0
394,0.000687,0.446,237976,0.82,0.0033200000000000005,6,0.111,-5.1979999999999995,0,0.0483,125.072,4,0.353,1
395,0.0037,0.337,228879,0.7290000000000001,0.0,7,0.21,-4.809,1,0.0458,128.861,4,0.355,1
396,0.0116,0.469,222680,0.872,3.98e-06,0,0.0748,-5.155,0,0.0451,177.019,4,0.413,1
397,0.0244,0.7440000000000001,179995,0.889,0.0,2,0.0769,-4.293,0,0.087,128.02700000000002,4,0.934,1
398,9.22e-05,0.41200000000000003,173084,0.982,0.0,5,0.147,-4.77,1,0.0777,157.043,4,0.55,0
399,2.02e-05,0.332,202960,0.983,0.0,6,0.17800000000000002,-3.6210000000000004,0,0.124,158.221,4,0.12,0
400,0.209,0.644,183840,0.971,0.0,2,0.254,-3.4530000000000003,1,0.0605,103.984,4,0.408,0
401,0.000239,0.196,203172,0.9620000000000001,0.0,6,0.10300000000000001,-3.485,1,0.0859,107.501,3,0.307,0
403,0.00116,0.529,261667,0.773,0.0,4,0.11699999999999999,-5.649,0,0.0363,119.95700000000001,4,0.252,0
404,0.0863,0.7070000000000001,238627,0.813,0.0,11,0.168,-4.515,0,0.0571,124.921,4,0.722,1
405,0.507,0.597,172747,0.958,7.24e-06,11,0.675,-5.263999999999999,0,0.07200000000000001,176.053,4,0.743,0
406,0.628,0.525,163907,0.945,6.42e-05,1,0.491,-4.208,0,0.154,166.15099999999998,4,0.55,0
407,0.00626,0.505,301013,0.8270000000000001,1.07e-05,0,0.11199999999999999,-5.517,1,0.0456,114.98700000000001,4,0.0974,0
408,0.00117,0.514,195400,0.9690000000000001,1.4e-06,3,0.365,-3.1519999999999997,1,0.0607,130.0,4,0.5589999999999999,1
409,0.0663,0.667,214533,0.614,0.0,10,0.111,-4.995,1,0.0314,113.979,4,0.161,1
410,0.126,0.462,229267,0.763,0.0,0,0.11199999999999999,-4.2219999999999995,1,0.0348,129.061,4,0.0669,1
411,0.00941,0.5529999999999999,208280,0.8370000000000001,0.0,6,0.37200000000000005,-5.608,1,0.0452,140.495,4,0.43200000000000005,0
412,0.00502,0.551,220573,0.836,2.1e-05,10,0.0425,-3.838,0,0.0524,185.063,4,0.758,1
413,0.0882,0.536,286480,0.705,0.0,11,0.192,-5.732,1,0.0396,130.638,4,0.48200000000000004,1
414,0.049,0.726,233478,0.698,0.0,5,0.309,-4.165,1,0.0431,143.994,4,0.867,1
415,0.055,0.677,195267,0.929,0.0,4,0.146,-2.8339999999999996,1,0.049,101.02600000000001,4,0.7709999999999999,1
416,0.00413,0.419,217132,0.95,0.000148,5,0.6779999999999999,-3.24,1,0.134,134.974,4,0.295,0
417,0.000113,0.369,244853,0.8420000000000001,1.54e-06,0,0.37799999999999995,-4.967,1,0.0536,141.977,4,0.20600000000000002,1
418,4.2e-05,0.5,210912,0.9420000000000001,0.0,7,0.0568,-4.896,1,0.0848,97.46,4,0.305,0
419,0.00663,0.8290000000000001,187133,0.627,0.0,1,0.0939,-3.928,1,0.0759,120.04799999999999,4,0.72,1
420,0.157,0.669,171096,0.561,0.0,11,0.0739,-4.923,0,0.209,180.044,4,0.604,1
421,2.9999999999999997e-05,0.405,216461,0.965,0.0,11,0.406,-3.114,0,0.127,130.042,4,0.359,0
422,5.9e-06,0.191,195840,0.988,0.0431,8,0.217,-2.575,1,0.099,99.024,4,0.185,0
423,0.741,0.517,214346,0.529,0.0,8,0.0754,-4.957,1,0.0287,78.12100000000001,4,0.499,1
424,0.0438,0.44,239573,0.843,0.0,0,0.0565,-5.019,0,0.0687,155.08700000000002,3,0.237,0
425,0.027999999999999997,0.49700000000000005,202720,0.742,0.00128,8,0.217,-2.458,1,0.054000000000000006,172.007,4,0.324,1
426,0.0116,0.413,245177,0.76,0.0,5,0.387,-4.321000000000001,0,0.0877,83.06700000000001,4,0.31,1
427,0.226,0.627,218027,0.713,0.0,11,0.107,-5.656000000000001,0,0.0612,119.929,4,0.53,1
428,9.279999999999999e-05,0.41600000000000004,205086,0.987,3.07e-06,1,0.316,-4.361000000000001,1,0.132,162.137,4,0.252,0
429,0.597,0.597,190199,0.736,0.0,1,0.0668,-5.12,1,0.0362,134.916,4,0.304,1
430,0.00186,0.42,267726,0.934,0.0,1,0.344,-3.597,0,0.11199999999999999,170.003,4,0.461,0
431,0.0222,0.738,225956,0.652,0.0,2,0.0758,-4.098,1,0.0488,132.046,4,0.745,1
432,0.555,0.835,195173,0.536,0.000386,1,0.111,-8.645,0,0.0478,104.98899999999999,4,0.107,1
433,0.0346,0.368,204693,0.871,0.0,2,0.0599,-3.395,0,0.106,84.585,4,0.527,0
434,0.0362,0.5870000000000001,204053,0.965,0.0,11,0.138,-4.106,1,0.10099999999999999,129.972,4,0.825,1
435,0.127,0.664,201004,0.698,0.0,10,0.11800000000000001,-5.084,1,0.067,135.023,4,0.573,1
436,0.146,0.38799999999999996,232200,0.71,0.0,1,0.20199999999999999,-3.6639999999999997,0,0.0343,137.747,4,0.34,1
437,0.00173,0.47200000000000003,321280,0.8440000000000001,0.0,10,0.24,-6.577999999999999,1,0.054000000000000006,140.034,4,0.34,1
439,0.0084,0.37,245640,0.982,1.55e-06,8,0.1,-3.016,1,0.19899999999999998,170.043,4,0.139,0
440,0.0192,0.66,193920,0.805,8.83e-06,1,0.159,-5.352,0,0.153,103.009,4,0.625,1
441,0.00587,0.825,220627,0.8320000000000001,0.000789,5,0.114,-5.853,0,0.0403,122.021,4,0.713,1
442,0.568,0.624,193692,0.9670000000000001,1.03e-06,0,0.373,-2.989,0,0.0705,187.97299999999998,4,0.868,0
443,0.0006929999999999999,0.45,278573,0.914,0.000479,3,0.0755,-3.72,1,0.0556,145.846,4,0.34700000000000003,0
444,1.3300000000000001e-05,0.141,278048,0.778,2.99e-05,8,0.20800000000000002,-8.847000000000001,1,0.109,179.41099999999997,4,0.18600000000000003,0
445,6.68e-05,0.44799999999999995,242995,0.9740000000000001,0.000391,7,0.11900000000000001,-2.9189999999999996,0,0.12,137.96,4,0.22399999999999998,0
446,0.0030800000000000003,0.512,257653,0.625,0.000164,11,0.34600000000000003,-6.763999999999999,1,0.0508,129.935,4,0.201,1
447,0.267,0.511,187200,0.584,0.0,11,0.5489999999999999,-8.325,1,0.0641,126.089,4,0.419,1
448,0.00013000000000000002,0.456,216400,0.871,0.0,1,0.0617,-3.503,1,0.0464,149.001,4,0.40700000000000003,0
449,0.000123,0.409,275013,0.8590000000000001,0.0,10,0.369,-4.098,0,0.0367,154.023,4,0.473,0
450,0.0891,0.617,244707,0.5329999999999999,4.04e-06,3,0.0415,-11.515999999999998,0,0.0651,158.86,4,0.835,1
451,0.00037200000000000004,0.508,228107,0.8320000000000001,0.0,11,0.0859,-4.395,1,0.032,136.004,4,0.40399999999999997,1
452,0.00024900000000000004,0.423,194509,0.955,0.0123,1,0.0499,-4.9910000000000005,1,0.125,169.903,4,0.38799999999999996,0
453,0.000102,0.218,210613,0.987,0.000407,7,0.617,-2.225,1,0.222,129.803,4,0.0552,0
454,0.0831,0.474,252107,0.7070000000000001,0.0,7,0.162,-4.534,1,0.0253,83.235,4,0.22399999999999998,1
455,3.15e-05,0.5,245760,0.9690000000000001,0.7879999999999999,11,0.309,-4.668,0,0.066,125.053,4,0.282,0
